,Year,Nation,DEG_URB,LEVELS,SEX,AGE,Percentage
84010,2019,United Kingdom,Rural areas,Very good,Males,75 years or over,
84011,2019,United Kingdom,Rural areas,Very good,Males,85 years or over,
84012,2019,United Kingdom,Rural areas,Very good,Females,From 16 to 24 years,
84013,2019,United Kingdom,Rural areas,Very good,Females,From 25 to 29 years,
84014,2019,United Kingdom,Rural areas,Very good,Females,From 25 to 34 years,
84015,2019,United Kingdom,Rural areas,Very good,Females,From 35 to 44 years,
84016,2019,United Kingdom,Rural areas,Very good,Females,From 45 to 54 years,
84017,2019,United Kingdom,Rural areas,Very good,Females,From 45 to 64 years,
84018,2019,United Kingdom,Rural areas,Very good,Females,From 55 to 64 years,
84019,2019,United Kingdom,Rural areas,Very good,Females,From 65 to 74 years,
84020,2019,United Kingdom,Rural areas,Very good,Females,65 years or over,
84021,2019,United Kingdom,Rural areas,Very good,Females,From 75 to 84 years,
84022,2019,United Kingdom,Rural areas,Very good,Females,75 years or over,
84023,2019,United Kingdom,Rural areas,Very good,Females,85 years or over,
84024,2019,United Kingdom,Rural areas,Good,Males,From 16 to 24 years,
84025,2019,United Kingdom,Rural areas,Good,Males,From 25 to 29 years,
84026,2019,United Kingdom,Rural areas,Good,Males,From 25 to 34 years,
84027,2019,United Kingdom,Rural areas,Good,Males,From 35 to 44 years,
84028,2019,United Kingdom,Rural areas,Good,Males,From 45 to 54 years,
84029,2019,United Kingdom,Rural areas,Good,Males,From 45 to 64 years,
84030,2019,United Kingdom,Rural areas,Good,Males,From 55 to 64 years,
84031,2019,United Kingdom,Rural areas,Good,Males,From 65 to 74 years,
84032,2019,United Kingdom,Rural areas,Good,Males,65 years or over,
84033,2019,United Kingdom,Rural areas,Good,Males,From 75 to 84 years,
84034,2019,United Kingdom,Rural areas,Good,Males,75 years or over,
84035,2019,United Kingdom,Rural areas,Good,Males,85 years or over,
84036,2019,United Kingdom,Rural areas,Good,Females,From 16 to 24 years,
84037,2019,United Kingdom,Rural areas,Good,Females,From 25 to 29 years,
84038,2019,United Kingdom,Rural areas,Good,Females,From 25 to 34 years,
84039,2019,United Kingdom,Rural areas,Good,Females,From 35 to 44 years,
84040,2019,United Kingdom,Rural areas,Good,Females,From 45 to 54 years,
84041,2019,United Kingdom,Rural areas,Good,Females,From 45 to 64 years,
84042,2019,United Kingdom,Rural areas,Good,Females,From 55 to 64 years,
84043,2019,United Kingdom,Rural areas,Good,Females,From 65 to 74 years,
84044,2019,United Kingdom,Rural areas,Good,Females,65 years or over,
84045,2019,United Kingdom,Rural areas,Good,Females,From 75 to 84 years,
84046,2019,United Kingdom,Rural areas,Good,Females,75 years or over,
84047,2019,United Kingdom,Rural areas,Good,Females,85 years or over,
84048,2019,United Kingdom,Rural areas,Very good or good,Males,From 16 to 24 years,
84049,2019,United Kingdom,Rural areas,Very good or good,Males,From 25 to 29 years,
84050,2019,United Kingdom,Rural areas,Very good or good,Males,From 25 to 34 years,
84051,2019,United Kingdom,Rural areas,Very good or good,Males,From 35 to 44 years,
84052,2019,United Kingdom,Rural areas,Very good or good,Males,From 45 to 54 years,
84053,2019,United Kingdom,Rural areas,Very good or good,Males,From 45 to 64 years,
84054,2019,United Kingdom,Rural areas,Very good or good,Males,From 55 to 64 years,
84055,2019,United Kingdom,Rural areas,Very good or good,Males,From 65 to 74 years,
84056,2019,United Kingdom,Rural areas,Very good or good,Males,65 years or over,
84057,2019,United Kingdom,Rural areas,Very good or good,Males,From 75 to 84 years,
84058,2019,United Kingdom,Rural areas,Very good or good,Males,75 years or over,
84059,2019,United Kingdom,Rural areas,Very good or good,Males,85 years or over,
84060,2019,United Kingdom,Rural areas,Very good or good,Females,From 16 to 24 years,
84061,2019,United Kingdom,Rural areas,Very good or good,Females,From 25 to 29 years,
84062,2019,United Kingdom,Rural areas,Very good or good,Females,From 25 to 34 years,
84063,2019,United Kingdom,Rural areas,Very good or good,Females,From 35 to 44 years,
84064,2019,United Kingdom,Rural areas,Very good or good,Females,From 45 to 54 years,
84065,2019,United Kingdom,Rural areas,Very good or good,Females,From 45 to 64 years,
84066,2019,United Kingdom,Rural areas,Very good or good,Females,From 55 to 64 years,
84067,2019,United Kingdom,Rural areas,Very good or good,Females,From 65 to 74 years,
84068,2019,United Kingdom,Rural areas,Very good or good,Females,65 years or over,
84069,2019,United Kingdom,Rural areas,Very good or good,Females,From 75 to 84 years,
84070,2019,United Kingdom,Rural areas,Very good or good,Females,75 years or over,
84071,2019,United Kingdom,Rural areas,Very good or good,Females,85 years or over,
84072,2019,United Kingdom,Rural areas,Fair,Males,From 16 to 24 years,
84073,2019,United Kingdom,Rural areas,Fair,Males,From 25 to 29 years,
84074,2019,United Kingdom,Rural areas,Fair,Males,From 25 to 34 years,
84075,2019,United Kingdom,Rural areas,Fair,Males,From 35 to 44 years,
84076,2019,United Kingdom,Rural areas,Fair,Males,From 45 to 54 years,
84077,2019,United Kingdom,Rural areas,Fair,Males,From 45 to 64 years,
84078,2019,United Kingdom,Rural areas,Fair,Males,From 55 to 64 years,
84079,2019,United Kingdom,Rural areas,Fair,Males,From 65 to 74 years,
84080,2019,United Kingdom,Rural areas,Fair,Males,65 years or over,
84081,2019,United Kingdom,Rural areas,Fair,Males,From 75 to 84 years,
84082,2019,United Kingdom,Rural areas,Fair,Males,75 years or over,
84083,2019,United Kingdom,Rural areas,Fair,Males,85 years or over,
84084,2019,United Kingdom,Rural areas,Fair,Females,From 16 to 24 years,
84085,2019,United Kingdom,Rural areas,Fair,Females,From 25 to 29 years,
84086,2019,United Kingdom,Rural areas,Fair,Females,From 25 to 34 years,
84087,2019,United Kingdom,Rural areas,Fair,Females,From 35 to 44 years,
84088,2019,United Kingdom,Rural areas,Fair,Females,From 45 to 54 years,
84089,2019,United Kingdom,Rural areas,Fair,Females,From 45 to 64 years,
84090,2019,United Kingdom,Rural areas,Fair,Females,From 55 to 64 years,
84091,2019,United Kingdom,Rural areas,Fair,Females,From 65 to 74 years,
84092,2019,United Kingdom,Rural areas,Fair,Females,65 years or over,
84093,2019,United Kingdom,Rural areas,Fair,Females,From 75 to 84 years,
84094,2019,United Kingdom,Rural areas,Fair,Females,75 years or over,
84095,2019,United Kingdom,Rural areas,Fair,Females,85 years or over,
84096,2019,United Kingdom,Rural areas,Bad,Males,From 16 to 24 years,
84097,2019,United Kingdom,Rural areas,Bad,Males,From 25 to 29 years,
84098,2019,United Kingdom,Rural areas,Bad,Males,From 25 to 34 years,
84099,2019,United Kingdom,Rural areas,Bad,Males,From 35 to 44 years,
84100,2019,United Kingdom,Rural areas,Bad,Males,From 45 to 54 years,
84101,2019,United Kingdom,Rural areas,Bad,Males,From 45 to 64 years,
84102,2019,United Kingdom,Rural areas,Bad,Males,From 55 to 64 years,
84103,2019,United Kingdom,Rural areas,Bad,Males,From 65 to 74 years,
84104,2019,United Kingdom,Rural areas,Bad,Males,65 years or over,
84105,2019,United Kingdom,Rural areas,Bad,Males,From 75 to 84 years,
84106,2019,United Kingdom,Rural areas,Bad,Males,75 years or over,
84107,2019,United Kingdom,Rural areas,Bad,Males,85 years or over,
84108,2019,United Kingdom,Rural areas,Bad,Females,From 16 to 24 years,
84109,2019,United Kingdom,Rural areas,Bad,Females,From 25 to 29 years,
84110,2019,United Kingdom,Rural areas,Bad,Females,From 25 to 34 years,
84111,2019,United Kingdom,Rural areas,Bad,Females,From 35 to 44 years,
84112,2019,United Kingdom,Rural areas,Bad,Females,From 45 to 54 years,
84113,2019,United Kingdom,Rural areas,Bad,Females,From 45 to 64 years,
84114,2019,United Kingdom,Rural areas,Bad,Females,From 55 to 64 years,
84115,2019,United Kingdom,Rural areas,Bad,Females,From 65 to 74 years,
84116,2019,United Kingdom,Rural areas,Bad,Females,65 years or over,
84117,2019,United Kingdom,Rural areas,Bad,Females,From 75 to 84 years,
84118,2019,United Kingdom,Rural areas,Bad,Females,75 years or over,
84119,2019,United Kingdom,Rural areas,Bad,Females,85 years or over,
84120,2019,United Kingdom,Rural areas,Very bad,Males,From 16 to 24 years,
84121,2019,United Kingdom,Rural areas,Very bad,Males,From 25 to 29 years,
84122,2019,United Kingdom,Rural areas,Very bad,Males,From 25 to 34 years,
84123,2019,United Kingdom,Rural areas,Very bad,Males,From 35 to 44 years,
84124,2019,United Kingdom,Rural areas,Very bad,Males,From 45 to 54 years,
84125,2019,United Kingdom,Rural areas,Very bad,Males,From 45 to 64 years,
84126,2019,United Kingdom,Rural areas,Very bad,Males,From 55 to 64 years,
84127,2019,United Kingdom,Rural areas,Very bad,Males,From 65 to 74 years,
84128,2019,United Kingdom,Rural areas,Very bad,Males,65 years or over,
84129,2019,United Kingdom,Rural areas,Very bad,Males,From 75 to 84 years,
84130,2019,United Kingdom,Rural areas,Very bad,Males,75 years or over,
84131,2019,United Kingdom,Rural areas,Very bad,Males,85 years or over,
84132,2019,United Kingdom,Rural areas,Very bad,Females,From 16 to 24 years,
84133,2019,United Kingdom,Rural areas,Very bad,Females,From 25 to 29 years,
84134,2019,United Kingdom,Rural areas,Very bad,Females,From 25 to 34 years,
84135,2019,United Kingdom,Rural areas,Very bad,Females,From 35 to 44 years,
84136,2019,United Kingdom,Rural areas,Very bad,Females,From 45 to 54 years,
84137,2019,United Kingdom,Rural areas,Very bad,Females,From 45 to 64 years,
84138,2019,United Kingdom,Rural areas,Very bad,Females,From 55 to 64 years,
84139,2019,United Kingdom,Rural areas,Very bad,Females,From 65 to 74 years,
84140,2019,United Kingdom,Rural areas,Very bad,Females,65 years or over,
84141,2019,United Kingdom,Rural areas,Very bad,Females,From 75 to 84 years,
84142,2019,United Kingdom,Rural areas,Very bad,Females,75 years or over,
84143,2019,United Kingdom,Rural areas,Very bad,Females,85 years or over,
84144,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 16 to 24 years,
84145,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 25 to 29 years,
84146,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 25 to 34 years,
84147,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 35 to 44 years,
84148,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 45 to 54 years,
84149,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 45 to 64 years,
84150,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 55 to 64 years,
84151,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 65 to 74 years,
84152,2019,United Kingdom,Rural areas,Bad or very bad,Males,65 years or over,
84153,2019,United Kingdom,Rural areas,Bad or very bad,Males,From 75 to 84 years,
84154,2019,United Kingdom,Rural areas,Bad or very bad,Males,75 years or over,
84155,2019,United Kingdom,Rural areas,Bad or very bad,Males,85 years or over,
84156,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 16 to 24 years,
84157,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 25 to 29 years,
84158,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 25 to 34 years,
84159,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 35 to 44 years,
84160,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 45 to 54 years,
84161,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 45 to 64 years,
84162,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 55 to 64 years,
84163,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 65 to 74 years,
84164,2019,United Kingdom,Rural areas,Bad or very bad,Females,65 years or over,
84165,2019,United Kingdom,Rural areas,Bad or very bad,Females,From 75 to 84 years,
84166,2019,United Kingdom,Rural areas,Bad or very bad,Females,75 years or over,
84167,2019,United Kingdom,Rural areas,Bad or very bad,Females,85 years or over,
84168,2019,North Macedonia,Cities,Very good,Males,From 16 to 24 years,41.4
84169,2019,North Macedonia,Cities,Very good,Males,From 25 to 29 years,41.2
84170,2019,North Macedonia,Cities,Very good,Males,From 25 to 34 years,42.0
84171,2019,North Macedonia,Cities,Very good,Males,From 35 to 44 years,27.9
84172,2019,North Macedonia,Cities,Very good,Males,From 45 to 54 years,17.3
84173,2019,North Macedonia,Cities,Very good,Males,From 45 to 64 years,12.4
84174,2019,North Macedonia,Cities,Very good,Males,From 55 to 64 years,7.2
84175,2019,North Macedonia,Cities,Very good,Males,From 65 to 74 years,5.9
84176,2019,North Macedonia,Cities,Very good,Males,65 years or over,4.0
84177,2019,North Macedonia,Cities,Very good,Males,From 75 to 84 years,1.0
84178,2019,North Macedonia,Cities,Very good,Males,75 years or over,0.9
84179,2019,North Macedonia,Cities,Very good,Males,85 years or over,0
84180,2019,North Macedonia,Cities,Very good,Females,From 16 to 24 years,48.7
84181,2019,North Macedonia,Cities,Very good,Females,From 25 to 29 years,41.7
84182,2019,North Macedonia,Cities,Very good,Females,From 25 to 34 years,36.1
84183,2019,North Macedonia,Cities,Very good,Females,From 35 to 44 years,26.4
84184,2019,North Macedonia,Cities,Very good,Females,From 45 to 54 years,11.9
84185,2019,North Macedonia,Cities,Very good,Females,From 45 to 64 years,9.9
84186,2019,North Macedonia,Cities,Very good,Females,From 55 to 64 years,7.5
84187,2019,North Macedonia,Cities,Very good,Females,From 65 to 74 years,2.5
84188,2019,North Macedonia,Cities,Very good,Females,65 years or over,1.5
84189,2019,North Macedonia,Cities,Very good,Females,From 75 to 84 years,0.0
84190,2019,North Macedonia,Cities,Very good,Females,75 years or over,0.0
84191,2019,North Macedonia,Cities,Very good,Females,85 years or over,0
84192,2019,North Macedonia,Cities,Good,Males,From 16 to 24 years,55.3
84193,2019,North Macedonia,Cities,Good,Males,From 25 to 29 years,53.9
84194,2019,North Macedonia,Cities,Good,Males,From 25 to 34 years,53.4
84195,2019,North Macedonia,Cities,Good,Males,From 35 to 44 years,63.7
84196,2019,North Macedonia,Cities,Good,Males,From 45 to 54 years,63.8
84197,2019,North Macedonia,Cities,Good,Males,From 45 to 64 years,58.6
84198,2019,North Macedonia,Cities,Good,Males,From 55 to 64 years,53.1
84199,2019,North Macedonia,Cities,Good,Males,From 65 to 74 years,40.8
84200,2019,North Macedonia,Cities,Good,Males,65 years or over,31.4
84201,2019,North Macedonia,Cities,Good,Males,From 75 to 84 years,17.7
84202,2019,North Macedonia,Cities,Good,Males,75 years or over,16.4
84203,2019,North Macedonia,Cities,Good,Males,85 years or over,8.1
84204,2019,North Macedonia,Cities,Good,Females,From 16 to 24 years,49.7
84205,2019,North Macedonia,Cities,Good,Females,From 25 to 29 years,56.1
84206,2019,North Macedonia,Cities,Good,Females,From 25 to 34 years,60.8
84207,2019,North Macedonia,Cities,Good,Females,From 35 to 44 years,63.1
84208,2019,North Macedonia,Cities,Good,Females,From 45 to 54 years,62.2
84209,2019,North Macedonia,Cities,Good,Females,From 45 to 64 years,55.3
84210,2019,North Macedonia,Cities,Good,Females,From 55 to 64 years,47.3
84211,2019,North Macedonia,Cities,Good,Females,From 65 to 74 years,30.9
84212,2019,North Macedonia,Cities,Good,Females,65 years or over,23.3
84213,2019,North Macedonia,Cities,Good,Females,From 75 to 84 years,12.1
84214,2019,North Macedonia,Cities,Good,Females,75 years or over,11.1
84215,2019,North Macedonia,Cities,Good,Females,85 years or over,4.8
84216,2019,North Macedonia,Cities,Very good or good,Males,From 16 to 24 years,96.7
84217,2019,North Macedonia,Cities,Very good or good,Males,From 25 to 29 years,95.2
84218,2019,North Macedonia,Cities,Very good or good,Males,From 25 to 34 years,95.4
84219,2019,North Macedonia,Cities,Very good or good,Males,From 35 to 44 years,91.6
84220,2019,North Macedonia,Cities,Very good or good,Males,From 45 to 54 years,81.1
84221,2019,North Macedonia,Cities,Very good or good,Males,From 45 to 64 years,71.0
84222,2019,North Macedonia,Cities,Very good or good,Males,From 55 to 64 years,60.3
84223,2019,North Macedonia,Cities,Very good or good,Males,From 65 to 74 years,46.7
84224,2019,North Macedonia,Cities,Very good or good,Males,65 years or over,35.3
84225,2019,North Macedonia,Cities,Very good or good,Males,From 75 to 84 years,18.7
84226,2019,North Macedonia,Cities,Very good or good,Males,75 years or over,17.2
84227,2019,North Macedonia,Cities,Very good or good,Males,85 years or over,8.1
84228,2019,North Macedonia,Cities,Very good or good,Females,From 16 to 24 years,98.4
84229,2019,North Macedonia,Cities,Very good or good,Females,From 25 to 29 years,97.8
84230,2019,North Macedonia,Cities,Very good or good,Females,From 25 to 34 years,96.9
84231,2019,North Macedonia,Cities,Very good or good,Females,From 35 to 44 years,89.5
84232,2019,North Macedonia,Cities,Very good or good,Females,From 45 to 54 years,74.2
84233,2019,North Macedonia,Cities,Very good or good,Females,From 45 to 64 years,65.1
84234,2019,North Macedonia,Cities,Very good or good,Females,From 55 to 64 years,54.8
84235,2019,North Macedonia,Cities,Very good or good,Females,From 65 to 74 years,33.4
84236,2019,North Macedonia,Cities,Very good or good,Females,65 years or over,24.8
84237,2019,North Macedonia,Cities,Very good or good,Females,From 75 to 84 years,12.1
84238,2019,North Macedonia,Cities,Very good or good,Females,75 years or over,11.1
84239,2019,North Macedonia,Cities,Very good or good,Females,85 years or over,4.8
84240,2019,North Macedonia,Cities,Fair,Males,From 16 to 24 years,0.8
84241,2019,North Macedonia,Cities,Fair,Males,From 25 to 29 years,3.0
84242,2019,North Macedonia,Cities,Fair,Males,From 25 to 34 years,1.6
84243,2019,North Macedonia,Cities,Fair,Males,From 35 to 44 years,5.7
84244,2019,North Macedonia,Cities,Fair,Males,From 45 to 54 years,14.2
84245,2019,North Macedonia,Cities,Fair,Males,From 45 to 64 years,19.8
84246,2019,North Macedonia,Cities,Fair,Males,From 55 to 64 years,25.7
84247,2019,North Macedonia,Cities,Fair,Males,From 65 to 74 years,35.6
84248,2019,North Macedonia,Cities,Fair,Males,65 years or over,41.3
84249,2019,North Macedonia,Cities,Fair,Males,From 75 to 84 years,47.3
84250,2019,North Macedonia,Cities,Fair,Males,75 years or over,50.3
84251,2019,North Macedonia,Cities,Fair,Males,85 years or over,69.1
84252,2019,North Macedonia,Cities,Fair,Females,From 16 to 24 years,0.9
84253,2019,North Macedonia,Cities,Fair,Females,From 25 to 29 years,0.5
84254,2019,North Macedonia,Cities,Fair,Females,From 25 to 34 years,2.0
84255,2019,North Macedonia,Cities,Fair,Females,From 35 to 44 years,7.8
84256,2019,North Macedonia,Cities,Fair,Females,From 45 to 54 years,18.4
84257,2019,North Macedonia,Cities,Fair,Females,From 45 to 64 years,22.6
84258,2019,North Macedonia,Cities,Fair,Females,From 55 to 64 years,27.4
84259,2019,North Macedonia,Cities,Fair,Females,From 65 to 74 years,42.1
84260,2019,North Macedonia,Cities,Fair,Females,65 years or over,40.4
84261,2019,North Macedonia,Cities,Fair,Females,From 75 to 84 years,40.7
84262,2019,North Macedonia,Cities,Fair,Females,75 years or over,37.7
84263,2019,North Macedonia,Cities,Fair,Females,85 years or over,19.0
84264,2019,North Macedonia,Cities,Bad,Males,From 16 to 24 years,1.7
84265,2019,North Macedonia,Cities,Bad,Males,From 25 to 29 years,0.7
84266,2019,North Macedonia,Cities,Bad,Males,From 25 to 34 years,2.3
84267,2019,North Macedonia,Cities,Bad,Males,From 35 to 44 years,1.8
84268,2019,North Macedonia,Cities,Bad,Males,From 45 to 54 years,3.5
84269,2019,North Macedonia,Cities,Bad,Males,From 45 to 64 years,7.6
84270,2019,North Macedonia,Cities,Bad,Males,From 55 to 64 years,11.9
84271,2019,North Macedonia,Cities,Bad,Males,From 65 to 74 years,14.2
84272,2019,North Macedonia,Cities,Bad,Males,65 years or over,17.4
84273,2019,North Macedonia,Cities,Bad,Males,From 75 to 84 years,23.5
84274,2019,North Macedonia,Cities,Bad,Males,75 years or over,22.6
84275,2019,North Macedonia,Cities,Bad,Males,85 years or over,17.2
84276,2019,North Macedonia,Cities,Bad,Females,From 16 to 24 years,0.2
84277,2019,North Macedonia,Cities,Bad,Females,From 25 to 29 years,1.6
84278,2019,North Macedonia,Cities,Bad,Females,From 25 to 34 years,0.8
84279,2019,North Macedonia,Cities,Bad,Females,From 35 to 44 years,1.9
84280,2019,North Macedonia,Cities,Bad,Females,From 45 to 54 years,5.6
84281,2019,North Macedonia,Cities,Bad,Females,From 45 to 64 years,9.8
84282,2019,North Macedonia,Cities,Bad,Females,From 55 to 64 years,14.7
84283,2019,North Macedonia,Cities,Bad,Females,From 65 to 74 years,20.9
84284,2019,North Macedonia,Cities,Bad,Females,65 years or over,27.3
84285,2019,North Macedonia,Cities,Bad,Females,From 75 to 84 years,36.0
84286,2019,North Macedonia,Cities,Bad,Females,75 years or over,37.5
84287,2019,North Macedonia,Cities,Bad,Females,85 years or over,47.5
84288,2019,North Macedonia,Cities,Very bad,Males,From 16 to 24 years,0.9
84289,2019,North Macedonia,Cities,Very bad,Males,From 25 to 29 years,1.1
84290,2019,North Macedonia,Cities,Very bad,Males,From 25 to 34 years,0.7
84291,2019,North Macedonia,Cities,Very bad,Males,From 35 to 44 years,0.8
84292,2019,North Macedonia,Cities,Very bad,Males,From 45 to 54 years,1.1
84293,2019,North Macedonia,Cities,Very bad,Males,From 45 to 64 years,1.6
84294,2019,North Macedonia,Cities,Very bad,Males,From 55 to 64 years,2.1
84295,2019,North Macedonia,Cities,Very bad,Males,From 65 to 74 years,3.4
84296,2019,North Macedonia,Cities,Very bad,Males,65 years or over,5.9
84297,2019,North Macedonia,Cities,Very bad,Males,From 75 to 84 years,10.6
84298,2019,North Macedonia,Cities,Very bad,Males,75 years or over,9.9
84299,2019,North Macedonia,Cities,Very bad,Males,85 years or over,5.6
84300,2019,North Macedonia,Cities,Very bad,Females,From 16 to 24 years,0.5
84301,2019,North Macedonia,Cities,Very bad,Females,From 25 to 29 years,0.0
84302,2019,North Macedonia,Cities,Very bad,Females,From 25 to 34 years,0.3
84303,2019,North Macedonia,Cities,Very bad,Females,From 35 to 44 years,0.8
84304,2019,North Macedonia,Cities,Very bad,Females,From 45 to 54 years,1.8
84305,2019,North Macedonia,Cities,Very bad,Females,From 45 to 64 years,2.4
84306,2019,North Macedonia,Cities,Very bad,Females,From 55 to 64 years,3.1
84307,2019,North Macedonia,Cities,Very bad,Females,From 65 to 74 years,3.6
84308,2019,North Macedonia,Cities,Very bad,Females,65 years or over,7.5
84309,2019,North Macedonia,Cities,Very bad,Females,From 75 to 84 years,11.3
84310,2019,North Macedonia,Cities,Very bad,Females,75 years or over,13.6
84311,2019,North Macedonia,Cities,Very bad,Females,85 years or over,28.7
84312,2019,North Macedonia,Cities,Bad or very bad,Males,From 16 to 24 years,2.5
84313,2019,North Macedonia,Cities,Bad or very bad,Males,From 25 to 29 years,1.8
84314,2019,North Macedonia,Cities,Bad or very bad,Males,From 25 to 34 years,3.0
84315,2019,North Macedonia,Cities,Bad or very bad,Males,From 35 to 44 years,2.7
84316,2019,North Macedonia,Cities,Bad or very bad,Males,From 45 to 54 years,4.6
84317,2019,North Macedonia,Cities,Bad or very bad,Males,From 45 to 64 years,9.2
84318,2019,North Macedonia,Cities,Bad or very bad,Males,From 55 to 64 years,14.0
84319,2019,North Macedonia,Cities,Bad or very bad,Males,From 65 to 74 years,17.7
84320,2019,North Macedonia,Cities,Bad or very bad,Males,65 years or over,23.4
84321,2019,North Macedonia,Cities,Bad or very bad,Males,From 75 to 84 years,34.0
84322,2019,North Macedonia,Cities,Bad or very bad,Males,75 years or over,32.5
84323,2019,North Macedonia,Cities,Bad or very bad,Males,85 years or over,22.8
84324,2019,North Macedonia,Cities,Bad or very bad,Females,From 16 to 24 years,0.7
84325,2019,North Macedonia,Cities,Bad or very bad,Females,From 25 to 29 years,1.6
84326,2019,North Macedonia,Cities,Bad or very bad,Females,From 25 to 34 years,1.1
84327,2019,North Macedonia,Cities,Bad or very bad,Females,From 35 to 44 years,2.7
84328,2019,North Macedonia,Cities,Bad or very bad,Females,From 45 to 54 years,7.4
84329,2019,North Macedonia,Cities,Bad or very bad,Females,From 45 to 64 years,12.2
84330,2019,North Macedonia,Cities,Bad or very bad,Females,From 55 to 64 years,17.8
84331,2019,North Macedonia,Cities,Bad or very bad,Females,From 65 to 74 years,24.5
84332,2019,North Macedonia,Cities,Bad or very bad,Females,65 years or over,34.8
84333,2019,North Macedonia,Cities,Bad or very bad,Females,From 75 to 84 years,47.3
84334,2019,North Macedonia,Cities,Bad or very bad,Females,75 years or over,51.2
84335,2019,North Macedonia,Cities,Bad or very bad,Females,85 years or over,76.2
84336,2019,North Macedonia,Towns and suburbs,Very good,Males,From 16 to 24 years,66.2
84337,2019,North Macedonia,Towns and suburbs,Very good,Males,From 25 to 29 years,60.8
84338,2019,North Macedonia,Towns and suburbs,Very good,Males,From 25 to 34 years,56.2
84339,2019,North Macedonia,Towns and suburbs,Very good,Males,From 35 to 44 years,37.3
84340,2019,North Macedonia,Towns and suburbs,Very good,Males,From 45 to 54 years,27.7
84341,2019,North Macedonia,Towns and suburbs,Very good,Males,From 45 to 64 years,18.7
84342,2019,North Macedonia,Towns and suburbs,Very good,Males,From 55 to 64 years,8.4
84343,2019,North Macedonia,Towns and suburbs,Very good,Males,From 65 to 74 years,1.6
84344,2019,North Macedonia,Towns and suburbs,Very good,Males,65 years or over,1.3
84345,2019,North Macedonia,Towns and suburbs,Very good,Males,From 75 to 84 years,0.8
84346,2019,North Macedonia,Towns and suburbs,Very good,Males,75 years or over,0.8
84347,2019,North Macedonia,Towns and suburbs,Very good,Males,85 years or over,0
84348,2019,North Macedonia,Towns and suburbs,Very good,Females,From 16 to 24 years,62.9
84349,2019,North Macedonia,Towns and suburbs,Very good,Females,From 25 to 29 years,54.2
84350,2019,North Macedonia,Towns and suburbs,Very good,Females,From 25 to 34 years,45.9
84351,2019,North Macedonia,Towns and suburbs,Very good,Females,From 35 to 44 years,37.1
84352,2019,North Macedonia,Towns and suburbs,Very good,Females,From 45 to 54 years,26.2
84353,2019,North Macedonia,Towns and suburbs,Very good,Females,From 45 to 64 years,15.5
84354,2019,North Macedonia,Towns and suburbs,Very good,Females,From 55 to 64 years,4.9
84355,2019,North Macedonia,Towns and suburbs,Very good,Females,From 65 to 74 years,2.0
84356,2019,North Macedonia,Towns and suburbs,Very good,Females,65 years or over,1.7
84357,2019,North Macedonia,Towns and suburbs,Very good,Females,From 75 to 84 years,0.5
84358,2019,North Macedonia,Towns and suburbs,Very good,Females,75 years or over,1.2
84359,2019,North Macedonia,Towns and suburbs,Very good,Females,85 years or over,4.9
84360,2019,North Macedonia,Towns and suburbs,Good,Males,From 16 to 24 years,30.9
84361,2019,North Macedonia,Towns and suburbs,Good,Males,From 25 to 29 years,37.2
84362,2019,North Macedonia,Towns and suburbs,Good,Males,From 25 to 34 years,40.3
84363,2019,North Macedonia,Towns and suburbs,Good,Males,From 35 to 44 years,53.0
84364,2019,North Macedonia,Towns and suburbs,Good,Males,From 45 to 54 years,54.9
84365,2019,North Macedonia,Towns and suburbs,Good,Males,From 45 to 64 years,54.9
84366,2019,North Macedonia,Towns and suburbs,Good,Males,From 55 to 64 years,54.9
84367,2019,North Macedonia,Towns and suburbs,Good,Males,From 65 to 74 years,40.5
84368,2019,North Macedonia,Towns and suburbs,Good,Males,65 years or over,34.9
84369,2019,North Macedonia,Towns and suburbs,Good,Males,From 75 to 84 years,21.4
84370,2019,North Macedonia,Towns and suburbs,Good,Males,75 years or over,20.1
84371,2019,North Macedonia,Towns and suburbs,Good,Males,85 years or over,0
84372,2019,North Macedonia,Towns and suburbs,Good,Females,From 16 to 24 years,36.0
84373,2019,North Macedonia,Towns and suburbs,Good,Females,From 25 to 29 years,39.3
84374,2019,North Macedonia,Towns and suburbs,Good,Females,From 25 to 34 years,47.5
84375,2019,North Macedonia,Towns and suburbs,Good,Females,From 35 to 44 years,52.3
84376,2019,North Macedonia,Towns and suburbs,Good,Females,From 45 to 54 years,51.0
84377,2019,North Macedonia,Towns and suburbs,Good,Females,From 45 to 64 years,52.1
