"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Males","18 years or over","22,057",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Males","60 years or over","23,256",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Males","65 years or over","20,363",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Males","75 years or over","16,438",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","19,894",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","22,369",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","18 years or over","21,420",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","60 years or over","19,418",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","65 years or over","17,644",""
"2019","Cyprus","Euro","Mean equivalised net income","Cities","Females","75 years or over","14,616",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","15,745",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","18,080",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","17,771",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","17,672",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","15,827",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","13,936",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","19,974",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","17,384",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","16,929",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","15,111",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","14,282",""
"2019","Cyprus","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","12,611",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","13,901",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","17,533",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","16,980",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","16,459",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","14,978",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","12,595",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","15,092",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","17,101",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","16,111",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","14,395",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","13,078",""
"2019","Cyprus","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","10,615",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","11,095",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","12,057",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","18 years or over","11,473",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","60 years or over","9,061",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,603",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,538",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","11,496",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","11,571",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","18 years or over","10,229",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","60 years or over","7,542",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,972",""
"2019","Latvia","Euro","Mean equivalised net income","Cities","Females","75 years or over","5,935",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","9,071",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","9,238",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","8,696",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","7,215",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,710",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","5,821",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","9,572",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","9,094",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","8,258",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","6,984",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","6,404",""
"2019","Latvia","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","6,040",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","9,578",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","9,665",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","9,176",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","7,047",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","6,963",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","5,795",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","10,062",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","9,712",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","8,523",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","6,181",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,809",""
"2019","Latvia","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,478",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","10,608",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","12,153",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","18 years or over","11,579",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","60 years or over","9,852",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,916",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Males","75 years or over","7,497",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","10,808",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","11,713",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","18 years or over","10,393",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","60 years or over","7,758",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,846",""
"2019","Lithuania","Euro","Mean equivalised net income","Cities","Females","75 years or over","6,058",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","10,262","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","9,337",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","8,745",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","7,226","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,290","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over",":","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years",":","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","9,122",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","8,588",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","6,964",""
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","6,410","u"
"2019","Lithuania","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over",":","u"
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","7,090",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","8,851",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","8,614",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","7,819",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","7,570",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","6,769",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","7,118",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","8,694",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","7,861",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","6,434",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,968",""
"2019","Lithuania","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,670",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","47,237",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","49,784",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","18 years or over","49,835",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","60 years or over","46,756",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","65 years or over","50,131",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Males","75 years or over","53,890","u"
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","44,732",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","48,050",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","18 years or over","47,997",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","60 years or over","46,874",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","65 years or over","47,726",""
"2019","Luxembourg","Euro","Mean equivalised net income","Cities","Females","75 years or over","54,614","u"
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","32,720",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","41,863",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","43,067",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","48,312",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","48,608",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","49,295",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","38,122",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","39,125",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","40,045",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","44,820",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","44,805",""
"2019","Luxembourg","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","41,112",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","36,427",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","42,898",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","44,747",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","50,661",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","52,148",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","47,296",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","38,468",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","42,296",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","43,367",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","48,454",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","48,072",""
"2019","Luxembourg","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","42,532",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","7,702",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","7,923",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","18 years or over","7,720",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","60 years or over","7,343",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","65 years or over","6,942",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Males","75 years or over","6,551",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","7,350",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","7,613",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","18 years or over","7,205",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","60 years or over","6,502",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","65 years or over","6,277",""
"2019","Hungary","Euro","Mean equivalised net income","Cities","Females","75 years or over","6,102",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","6,021",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","6,465",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","6,427",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","6,213",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","6,253",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","5,942",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","6,871",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","6,568",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","6,299",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","5,784",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","5,472",""
"2019","Hungary","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","5,267",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","5,586",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","6,220",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","6,157",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","5,932",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","5,812",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","5,945",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","5,149",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","6,100",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","5,907",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","5,432",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,268",""
"2019","Hungary","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,043",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","16,235",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","18,793",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","18 years or over","17,770",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","60 years or over","14,703",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","65 years or over","13,567",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Males","75 years or over","13,234",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","16,596",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","18,446",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","18 years or over","17,157",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","60 years or over","13,621",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","65 years or over","12,909",""
"2019","Malta","Euro","Mean equivalised net income","Cities","Females","75 years or over","12,474",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","15,237",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","18,518",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","17,525",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","14,377",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","13,869",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","12,817",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","17,158",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","18,231",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","16,618",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","13,242",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","12,039",""
"2019","Malta","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","11,673",""
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","18 years or over",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","60 years or over",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","65 years or over",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Males","75 years or over",":",""
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","18 years or over",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","60 years or over",":","u"
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","65 years or over",":",""
"2019","Malta","Euro","Mean equivalised net income","Rural areas","Females","75 years or over",":",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","27,322",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","28,664",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","18 years or over","27,852",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","60 years or over","26,220",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","65 years or over","24,633",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Males","75 years or over","22,841",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","27,212",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","27,628",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","18 years or over","26,576",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","60 years or over","24,257",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","65 years or over","22,978",""
"2019","Netherlands","Euro","Mean equivalised net income","Cities","Females","75 years or over","21,821",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","27,116",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","29,797",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","28,537",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","26,753",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","24,635",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","23,021",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","27,449",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","28,957",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","27,097",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","24,394",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","21,995",""
"2019","Netherlands","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","20,483",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","25,095",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","29,579",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","28,011",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","26,353",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","23,417",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","20,932",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","25,256",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","28,561",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","26,849",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","24,534",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","22,359",""
"2019","Netherlands","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","20,198",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","23,190",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","29,665",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","18 years or over","30,238",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","60 years or over","33,088",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","65 years or over","33,442",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Males","75 years or over","34,183",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","22,289",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","28,034",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","18 years or over","28,272",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","60 years or over","30,613",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","65 years or over","29,249",""
"2019","Austria","Euro","Mean equivalised net income","Cities","Females","75 years or over","28,136",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","24,814",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","30,587",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","30,320",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","31,016",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","29,209",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","31,034",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","26,246",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","30,833",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","29,653",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","27,168",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","26,094",""
"2019","Austria","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","25,400",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","25,466",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","30,461",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","29,824",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","28,020",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","27,530",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","26,635",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","24,395",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","30,134",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","28,690",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","26,117",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","24,305",""
"2019","Austria","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","22,911",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","9,441",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","9,854",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","18 years or over","9,620",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","60 years or over","8,706",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","65 years or over","8,621",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Males","75 years or over","8,435",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","9,432",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","9,539",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","18 years or over","9,008",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","60 years or over","7,847",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","65 years or over","7,491",""
"2019","Poland","Euro","Mean equivalised net income","Cities","Females","75 years or over","7,348",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","8,460",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","8,417",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","8,251",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","7,661",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","7,490",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","7,359",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","8,157",""
"2019","Poland","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","8,353",""
